timestamp,event_type,token_id,reset_time_utc8
2026-06-01 03:37:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-01 11:37:45
2026-06-01 03:37:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-01 11:37:55
2026-06-01 11:09:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-01 19:09:09
2026-06-01 11:09:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-01 19:09:19
2026-06-01 16:21:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 00:21:13
2026-06-01 16:21:22,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 00:21:22
2026-06-01 22:20:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 06:20:52
2026-06-01 22:21:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 06:21:00
2026-06-02 03:37:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 11:37:41
2026-06-02 03:37:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 11:37:50
2026-06-02 10:57:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 18:57:05
2026-06-02 10:57:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 18:57:15
2026-06-02 15:45:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 23:45:32
2026-06-02 15:45:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-02 23:45:40
2026-06-02 22:12:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 06:12:09
2026-06-02 22:12:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 06:12:19
2026-06-03 03:38:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 11:38:00
2026-06-03 03:38:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 11:38:07
2026-06-03 11:06:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 19:06:47
2026-06-03 11:06:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 19:06:55
2026-06-03 15:55:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 23:55:44
2026-06-03 15:55:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-03 23:55:55
2026-06-03 22:15:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 06:15:04
2026-06-03 22:15:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 06:15:14
2026-06-04 03:37:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 11:37:41
2026-06-04 03:37:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 11:37:49
2026-06-04 10:37:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 18:37:18
2026-06-04 10:37:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 18:37:27
2026-06-04 15:35:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 23:35:03
2026-06-04 15:35:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-04 23:35:13
2026-06-04 21:55:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 05:55:49
2026-06-04 21:55:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 05:55:56
2026-06-05 03:37:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 11:37:23
2026-06-05 03:37:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 11:37:31
2026-06-05 10:38:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 18:38:50
2026-06-05 10:38:57,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 18:38:57
2026-06-05 15:28:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 23:28:26
2026-06-05 15:28:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-05 23:28:35
2026-06-05 21:53:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 05:53:42
2026-06-05 21:53:51,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 05:53:51
2026-06-06 03:36:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 11:36:56
2026-06-06 03:37:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 11:37:05
2026-06-06 10:06:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 18:06:29
2026-06-06 10:06:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 18:06:37
2026-06-06 14:54:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 22:54:49
2026-06-06 14:54:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 22:54:58
2026-06-06 21:44:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 05:44:38
2026-06-06 21:44:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 05:44:47
