timestamp,event_type,token_id,reset_time_utc8
2026-01-01 09:34:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 17:34:31
2026-01-01 09:34:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 17:34:42
2026-01-01 14:32:57,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 22:32:57
2026-01-01 14:33:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-01 22:33:06
2026-01-01 21:30:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 05:30:50
2026-01-01 21:31:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 05:31:02
2026-01-02 03:03:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 11:03:48
2026-01-02 03:03:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 11:03:59
2026-01-02 14:33:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 22:33:35
2026-01-02 14:33:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-02 22:33:47
2026-01-03 02:57:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 10:57:44
2026-01-03 02:57:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 10:57:53
2026-01-03 09:31:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 17:31:31
2026-01-03 09:31:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 17:31:41
2026-01-03 14:31:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 22:31:32
2026-01-03 14:31:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-03 22:31:41
2026-01-03 21:30:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 05:30:11
2026-01-03 21:30:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 05:30:20
2026-01-04 03:07:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 11:07:31
2026-01-04 03:07:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 11:07:41
2026-01-04 09:31:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 17:31:04
2026-01-04 09:31:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 17:31:16
2026-01-04 14:31:39,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 22:31:39
2026-01-04 14:31:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-04 22:31:50
2026-01-04 21:30:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 05:30:19
2026-01-04 21:30:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 05:30:30
2026-01-05 03:08:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 11:08:12
2026-01-05 03:08:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 11:08:23
2026-01-05 09:36:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 17:36:33
2026-01-05 09:36:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 17:36:44
2026-01-05 14:35:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 22:35:24
2026-01-05 14:35:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-05 22:35:34
2026-01-06 03:03:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-06 11:03:26
2026-01-06 03:03:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-06 11:03:38
2026-01-06 09:35:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-06 17:35:30
2026-01-06 09:35:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-06 17:35:42
2026-01-06 14:34:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-06 22:34:37
2026-01-06 14:34:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-06 22:34:46
2026-01-06 21:32:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 05:32:05
2026-01-06 21:32:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 05:32:14
2026-01-07 03:03:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 11:03:31
2026-01-07 03:03:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 11:03:43
2026-01-07 09:35:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 17:35:49
2026-01-07 09:35:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 17:35:58
2026-01-07 14:34:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 22:34:53
2026-01-07 14:35:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 22:35:04
2026-01-07 21:32:01,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 05:32:01
2026-01-07 21:32:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 05:32:16
2026-01-08 03:03:28,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 11:03:28
2026-01-08 03:03:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 11:03:37
2026-01-08 09:35:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 17:35:41
2026-01-08 09:35:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 17:35:52
2026-01-08 14:35:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 22:35:20
2026-01-08 14:35:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 22:35:34
2026-01-08 21:32:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 05:32:37
2026-01-08 21:32:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 05:32:48
2026-01-09 03:04:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 11:04:11
2026-01-09 03:04:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 11:04:23
2026-01-09 09:35:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 17:35:41
2026-01-09 09:35:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 17:35:55
2026-01-09 14:34:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 22:34:55
2026-01-09 14:35:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 22:35:07
2026-01-09 21:31:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 05:31:44
2026-01-09 21:31:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 05:31:59
2026-01-10 02:59:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 10:59:37
2026-01-10 02:59:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 10:59:50
2026-01-10 09:31:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 17:31:33
2026-01-10 09:31:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 17:31:44
2026-01-10 14:32:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 22:32:07
2026-01-10 14:32:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 22:32:18
2026-01-10 21:29:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 05:29:58
2026-01-10 21:30:10,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 05:30:10
2026-01-11 03:07:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 11:07:18
2026-01-11 03:07:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 11:07:30
2026-01-11 09:32:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 17:32:03
2026-01-11 09:32:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 17:32:14
